ID,Target,text_length,length_bin,fold
z2i2sdx5J9daTJ0w,W^m that he ye sd W^m Hargrave his heires Exrs admrs & ass shall & may lawfully,79,4,3
8Sb22Q4tnHMGmVzs,whereon I now live with all the stocke being upon the same To have possesse and enjoye,86,4,0
3LT3xp7el36dcHXv,of Land or Ground and all houses Ediffices and,46,0,1
2DvJXNMETQxTChgW,Seizin and possession of the within bargaind premises Given and delivered according,83,4,0
VE514TqfK57aRAzM,the said Thomas Barre the Sume of one hundred pounds Sterling,61,2,1
BjpHAKRYlklfN3yN,and every part hereof be not paid at the day appointed that then it shall bee lawfull for the,93,4,4
TWcUdm9Ie0q3ymqi,By this public act and Instrument of protest be it Known &,58,1,3
5JewYPldGL3Rwih2,"belonging or in any wise apperteyneing, To have and to hold the sai",67,3,4
pmtDslqAnPgbtoQC,demand of him the said M^r Thomas Lane ffor the pformance of all &,66,3,4
WBgZGXZznkmNOEXL,London legally sworne and amitted and that unto such acts instruments,69,3,2
6rlLBO0FfEwAvuQg,To all christian people to whome thus present writing shall come I Robert Lee of the island of,94,4,4
4IKJm3QZcvEtQ0IJ,specialty of ye same date for ye paymt: of ye sume of two hundred,65,2,2
jHZaupCAWtixvZbE,whereof ye said Nicholas Rice ~~~~~ and Marcus Rice have,56,1,3
ZSUU75O17YylVFGP,in the yeare of our Lord 1673: Duly proved & recorded in the,60,2,0
wBcF5JPplFsR5ZSJ,have hereunto sett my hand and seale the 9th ninth day of September,67,3,3
Kbh2SJ6piaxgfWke,to all intents construccons and purposes as the aforesaid act of this Island &,78,4,3
2D6vMD3J62nousGG,and manifest unto all Christian people that on the first day,60,2,3
BcbfnoGMbJmTPSIA,Enfeoffed and confirm & by to these presents give grant bargain,63,2,4
JlzbYfPICETEYNWw,had (More fully may Appeare) By w:^ch Letters Patents or Comis,62,2,1
RrjCwlnTc5RInCSd,Plantacon with the appurtenances to them the xl Capn Robt Page & Capn Willm,75,4,4
S2YPlHHC25tUevTL,"or any of them, or against his, their or any of them",52,1,4
Pr1jVL1Oky1SswWz,to serve six sowes and one boare and six tene ghoatts thirtie,61,2,1
CblDL5T5m4DfquSP,estate without any lett suite molestacon or suite in lawe by us the said Hinkson,80,4,1
94cFv3adbzN2X5NR,Deeds And on the same Day John Brown & Thomas,45,0,1
AMEjNzwvy0hMlDBF,enfeoffe confirme and sell unto M^r Anthony Lane his heires,59,2,0
IYhLlV7atXIEFcBF,thousand pounds of Tobaccoe to me by William Whittaker and Neale,64,2,3
M9PQGXznlhcyZgV7,fourteenth day February last past before the date of these ye presents,70,3,3
tgFBS1wtAgZqggPX,and Contented Have given granted bargained and Sold,51,1,0
RPZSqNEm9prJto8t,9 bris 1647 ye That I Nicholas Foster of this Island of Barbados Gent doe for a valuable,88,4,1
FEVA71vTB460g0kS,and the goods and chattels menconed as aforesaid unto the said Barnaby Martin,77,4,4
bcqSpAqCxHtAA5Zr,longing to the three houses with and singular all ye,52,1,1
sC2ZI1VF9gxPvVom,purchased of him the said Daniell Dike Butting & bounding,57,1,4
McI7v5XugcFOStUb,Thomas Steeve and leeward of the land of John Fynear To have and to,67,3,4
scTZGPheD0mbRyKY,the ninth of July last part betweene the said,45,0,4
UTTiFe7eijgHk8Tp,effect for the purposes aforesaid And we doe humbly also certifye that,70,3,0
H2hsfWkrC5Gj1Bf8,be paid unto Samuell Farrer of the same island planter to his heires exers and assgnes the,90,4,1
ncdjV2fbQjVZ8D8n,before and acknowledged this bill of sale to be his,51,1,3
0Ygydx9Jb8eKFQY3,the same to bee hold on in free and comon Soccage yeilding,58,1,4
KU77yZ2bLhbiDB6Y,"written, quiet and peaceable possession State",45,0,3
IUKKNzkyMDYaHoIB,Carlile was likewise for want of due informacon omitted in the said,67,3,1
MNmDgita8zv1NyZ3,This bill bindeth mee David Lane my heires excrs or assignes in the penall summe of two,87,4,2
eiYnMIfIKoNDPOZk,well and sufficiently warranted and defended,44,0,3
Wx97WLWmyZa7hLXs,"by Certaine Articles of agreement Indented had made and agreed upon, -",70,3,4
tyandiRngieFHhCY,and assignes for Ever; all that p:cell of Land or Ground,56,1,3
xIhJiUhFUFqGC8sF,his wife the two Children are nott yett named.,46,0,3
VcLTK0mvUToRIOYE,valuable consideracon already by me Edward Vaughan recd doe give freely my moyetye,82,4,2
iG2METPxl2yFEikm,Tobias Kidd Henry (Barrett) and Edward (Finch) thier heires exers administrs and,80,4,0
mh9qL38iGOLALgHR,Johns was gonn to Spights Bay to see if,39,0,4
WaRyvzKsjCPAOmJa,the Island of Barbados aforesaid planter Deceas,47,0,3
BUe23HdIqp5HH4ey,and did Acknowledge this as theire Voluntary,44,0,4
fnkzgge74EJdbXzH,and sell unto the said George Milles twenty acres of land or there aboutes fallen,81,4,3
Sb3ZUbfukWVZOLff,Hunton Southward bounding of the plantacon of M^R Sutton eastward and,69,3,2
HHNyyLNTFjF92S7o,grace of God of England Scotland France and Ireland King defender of,68,3,3
iq3B7MtOEAT8kLmz,C.P. Sinckler and Vallentine Willdegos,38,0,0
YCLZJobTtWvDAjC3,Clarke Frances Boyce William Barnes and Left: Humphery,54,1,3
xMoMBukg200oIoua,seales this eight and seales this eighteenth day of December 1640,65,2,0
2WuwF8h57zBZol9G,heires Executors & Adm^rs & assignes forevr all yt tene,55,1,0
sEIaS7F8WEtaXBZs,day of October 1640 As both said bills more at large it doth and may appeare Have,81,4,0
PozUoS1fWwKlV8jX,due to the seamen that have navigated the said ship dureing,59,2,3
dK1N20oj1OVqDbCK,not Sworne before this 16^th of June 1659-,42,0,4
FpfJWaSUA8niwspP,Seaventy acres of land wth all tymber trees privledges comodities & advantages,78,4,3
WzfnjLtbzp8xElqD,John: Seddon; Barbados: . By His Excellency;,44,0,0
taRKyhVCdKLG8Cne,"was present when he owned that he was fully Loaden, as in my",60,2,2
8fqY9qoaO0haZyfr,Rebecca in behalfe of himself & Company and Captn,49,0,3
sTrJhkocIpscOj84,Peters on ye Island of Barbados cont: by estimacon nynety acres of land or,74,4,4
CfUGhlXL85SIizAu,heires and assignes for xxx and discharged of and from all former bargaines sale,80,4,3
9CAkl2biUpQq8VSV,Edward Browne of the Island aforesaid planter by me the said Thomas Morgan before,81,4,4
cdnL2nqtNcDBME5k,neare the seaside windward and for the true pformance,53,1,3
Nqv4bpCZ0wrJ38cX,To all Christian People to whome these presents -,49,0,1
qRbdLkX6UWngKw77,"Wadden Have Given Granted, bargained sold and Confirm",53,1,2
XVZP5lXyctlov3RL,forty and three to him ye s^d Adrian his heires executors administ^rs.,70,3,2
A0iS8DqvzBMJoRNO,wherewith I acknowledge myself fully satisfied and,50,0,0
S3AJk4kwHIvQ8H87,I James Thweat of the Island aforesaid plan,43,0,3
4tKNY2m9l4mgl1XZ,bargained Sold assigned & sett ov: and by these prsents doe bargaine,68,3,4
ZMTVZcaqGNytzQxi,the law being alwayes saved unto him when he shall improve the office of that,77,4,0
95JcLlqkGF7v4Dif,and incase the said negroes goods wares merchandizes effects and other things,77,4,2
WIrVADRlBqtRde3M,therein and thereby he left and bequeathed unto his Si,54,1,0
7K7gvzkqfRR6ulIW,ten acres or thereabouts lying in thomas pish at the spring betweene,68,3,1
aW5IagELHzETFJim,and concerning thereof the same i for myself and company doe hereby,67,3,3
A7McwOcQLyvzWJIW,claymeinge any right title or interest thereunto or any,55,1,2
CqIayzgeS658l5AY,In truth of ye above menconed particulars the said,50,0,0
FDefJQpT8CiE0r1k,Isld of Barbados Esquire Sendeth greeting in Or Ld God Everlasting now know,75,4,0
wT4VIBQqeDPI7ju8,Fran Smith John Edward Ellis Steele.,36,0,4
svwSsbUP8rjhbaht,Scituate lyeing and being in the parish of S^tt,47,0,3
DXUacbe6LQd947cC,cleere from all manner of incumbrances whatsoever and the Said abraha,69,3,0
SgPLOWVf8Dy3v194,Parcell of Land qauntity Fourteen Acre one Rood and Thirty Peaches and one halfe,80,4,4
DbjyqbBiZYBayCsT,John Thomas one of the wittnesses to the within Lease personally appeared,73,3,0
FsT9ydZvj0Tn2U7Z,to bring him to an anchor in Speights Bay who imediatly acquainted the said,75,4,0
xhn3NVSh4HOrfGbw,doth hereby acknowledge and thereof and thereffrom acquitt,58,1,0
6SCbaQ2B5kpRNq8u,other quarter pte & ye sd Captn: Thomas Middleton of,52,1,2
rWglsEilo32D6jcC,penalty ^or forfeiture action suit pces execu,45,0,3
y3xaKqzl3aEI4PuB,Knowe ye that the sd W^m Pead as well for & in,46,0,2
wVI1b4FQlb1dJOQb,have hereunto put my hand and seale this fifth day of,53,1,0
PGrsVzaCJNX1b1E1,February the Second 1662 appeared before mee L^t John Ham,57,1,1
AV1UUCv6WF5q3vhX,of their true & lawfull attorney Giveing & by theis pnts,56,1,1
bPsisEL3A9dObUdK,thereof and all other ye premisses with th'appurtenances,56,1,0
HP2oj8KXGCyZSJfP,"his heyres & Assignes, shall & Will Warrant, & for Ever",55,1,4
PI50DgflUg697zXB,order the said Bill was drawn as also the said Reid and Collitors on whome,74,4,3
pw3M1tBJKvmODslv,other whatsoever. In Witness whereof the Parties to -,53,1,2
DNm9Sli1fLeWqpNT,To all xpian people to whome this present writing or deed of,60,2,2
WgOCLhfd6cyu42Se,and eight acres of land lyeing and being in ye pish of St Andrews over hills,76,4,1
ThfnPfGddjfVrMHd,and England the 9^th Day of November 1693,41,0,1
4fOk1KG0Pp8ZuHqs,William : Roseman South; Together withall messuages -,53,1,4
MmKKPPIlXswuRGFX,sd pcell of land & all other pfitts comodities & apptenances whatsoevr: to the sd,81,4,2
y6DBNH5E1ec1hsNt,"dowers, fines, Issues, Rent charges, or arreara",47,0,4
OVXBQ6bnKlbO8vgs,Thirty seaven degrees or there abouts then arose on the same day of his,71,3,1
E8AKQyIb5POysx2T,other parte Wittnesseth that ye said Tho: Sandiford,51,1,0
wb0zaLRZ2Vv166Gc,come Thomas Ellicott of ye Island of Barbados Mar-,50,0,1
1HuW8bQ2bDjHGQL9,be done either in aresting inpleading dischargeing releasing or,63,2,2
LINLqDbASgDS22Pb,ye Ld of Geo Englesby Northwd wth all pffitts & comodityes,58,1,3
ToCVujlK1zVrHqOi,"Street upon the Lands hereto fore of Henry FFisher Dec^d upon Swan Street , And upon",84,4,1
3j3qquw8Bvlnligt,afores:^d for the fourth part of the house as,45,0,0
xFHDluTxHSET9FEr,of rents dues duties taxes levies inposicions whatsoever hereto had suffered,76,4,3
MeR3pzh84KpLMcNf,Divers good Causes and Considerations them there unto,53,1,0
v8KlPPDOrfeAIaB7,and Martin Noell of London Esquire on the other part Whereas in,63,2,4
UaG2IBt0aAVFxWA2,determination of a certayne Demise and grant of a terme of years,64,2,3
90V8Dr7OIZN2X6B7,Copia Intr 3^o To all people to whom this prsent writinge shall come I Jarvis,77,4,1
Bwm4qZqlcdsjfRGB,and her heiers forever excepting what is before,47,0,4
18UjwtvDYnHEwEgC,pfitts commodities pvision & apptenances wtsoevr to the sd Twentye acres soe bounded _,86,4,1
7NDlyxiDUmOwrmvi,Barbados - I Thomas Addis of the Barbados planter for mee my heires exers admrs,79,4,3
lodqBAbdfiJpHjDf,aforesaid Mercht ye full & just quantity or sume of ten thousand,64,2,1
tpY19KLKjwD4a4LL,yearly in the Councell Roome in the said Island one Eare,56,1,0
EZAmggQBwBAD3UdR,heirs and Assigns doe free & acquitt the said Randolph,54,1,2
jsaIrEu3jHmwMLMt,and manifest unto all Christian people that upon the Seaventh,61,2,0
p9v1d0vHYp8eXMNC,of Aexse goods wares and merchandizes the said constituants have shipped and,76,4,2
bxiK3it8VaFZQ1wv,doe covenant prmiss and grant to and with Adam Morgan of the same Island for,76,4,4
r6MgBlq8FxvthgQa,Franknell and Henery Williamson for thesaid Thomas Sadler from the begining,75,4,1
o4sQFFYOzMwIEsgo,These presents bindeth me James Sillester of the aforesaid Island planter,73,3,4
mdWyeq36zbfFQqXf,"used, as alsoe Seuenty negroes Slaues beinge twenty",51,1,0
Jb8UD8TnCZs1Se02,To all Xpian people to whome these pnts shall come greeting in our Lord God Everlasting,87,4,1
IoiXeRbPkMfAR40R,any of us sevally or respectively shall make date privdive or make,66,3,2
m5l4DakhAqWJT7EV,To all Christian people to whome this pesente writinge shall come I Peter,73,3,1
5mRM4WLOyqEFXhIm,were enterlyned before the ensealinge and delivery hereof in the,64,2,4
mYSNrdDP8aeyQrQ2,the said 24^th day of October did covenant to doe his best endeavor to utter well,81,4,3
j1RoXbmUVwHMXjK3,aforesaid bounding upon the lands of M^r John Wossam M^r William Sharpe,71,3,2
pROMG7Hq8r8jDJKw,made that such recovery shall be made good,42,0,2
5BwizSJpTshv505v,quietly have hold use occupie possesse and enjoye the said plantacon with,73,3,0
GpdWKDxZtlUXt36F,convenant and agree to & with the sd William Walton,51,1,1
z007TdpNyPWCai6W,and to Hould the said sixty acres of land with all the profitts,63,2,2
NBeJqqyP5kzDf8qR,premisses to him the said Thomas Warr his heires executors administrators &,75,4,3
GDeNTNsjvd3QvKiQ,Executo^rs Administrato^rs and Assignes by these psents that,60,2,0
YkA0wZ0PXB9vlKo6,sett theire hands and seales the day and yeare firs,51,1,2
paOW9IJ6AGqpaj45,pfitts & comodities thereupon or thereunto belonginge or any wayes,66,3,2
Cq6Gl8Soa3X8cKTC,and appointed Executors in Trust for; And the said Edmond,57,1,2
TBQu96WK3Sla3Yk9,of St Peters in the aforesd Island & buting and bounding upon Anthony,69,3,2
JiWKnJ0vqSO6cOQt,"South, on the Lands of Cap:^t John Booke, And West,",51,1,1
ltihQJSWoGu4qxZW,"A Schedule or list of the Negroes, horses, mares, and Cattle, which",67,3,1
m0y9JGPFARFAT1CF,hereunto sett my hand and seale this seaven and twentieth day of November A^o Dm: 1640,86,4,2
5DCjjVWyA8b3iYuy,molestation trouble or hinderance of me the said Richard Isham or anie,70,3,2
HNaxXJWmBAJmsJjy,The thirteenth of Aug 1667 personally appeared before me the within,67,3,3
VcJyHWO9dmsCz4tX,had made or comytted by mee the said Robert Barker my heires or assignes forever,80,4,2
3ATzohB15YBNy1JE,Sd Hugh Perry & Abraham Symons or: heires Ex^rs Adm^rs,54,1,3
s0e1tG2uTDQlydkK,by the lands of William Batson of the south side by the lands of,64,2,4
6TGbOgWMsqjwJQ2V,unto Peter Leare of the aforesaid Island of Barbados also merchant,66,3,4
6LAuYAacY7O6X67o,Said Island by the request of Captaine Richard Barrett and m^r Richard Morris of the,84,4,0
tHwnSdDqHD8JeZmq,due and oweing to Crispin Hooper marchant now resid,51,1,0
yAQZHe95hQIl1iKY,Canary Streete fifty nine foote and a halfe and,47,0,2
Y3d8Lu1ROCbYLmqb,of his subject for paying the same that behalf being,52,1,3
hihszYmLXtYXCzlu,the parrish of S^t Thomas abulting east upon John Tanke south,61,2,3
gOSvNjpr6SBzuje2,"and Island above Said Send greeting, and Know yee that I the",60,2,4
6Py4cvLdqDownu1j,sendeth greeting in our Lord God Everlasting,44,0,1
S40LubLi0Kf10HsG,may be suffered or sustayned for or by reason of,48,0,0
8S0r6JGJK7KjgcDw,the Island aforesd merchants my heires exers admistrs and assignes in the sume of,81,4,0
c0r4BZeEu2vgGJCb,Bill and the Debt therein menconed of Two thousand fyve hundred,63,2,4
t78qy0NnYKNTvpfZ,Ano Dom one thousand six hundred forty & seaven,47,0,4
slSDkKUM6bSsnGJO,of the Court of Comon Pleas hold for the precincts of S^t. Peters,65,2,4
DRrNfG3VubxS4I49,"wittingly or willingly suffered , or heareafter to bee",54,1,4
VtAbbsulTf3i7HMM,the stock proffitts benefitts utensills necessaries and appurtenances,69,3,1
ua3sMSZQnj0AX3Bs,as are now standing growing or being upon the before bargained,62,2,0
GGwWCJCH6lY4H82a,God Euerlasting Know yee That the Said Edward :Yeamons,54,1,1
JOeej3h27a9peXXY,To all Xpian people to whom these prsents shall comeThomas Bennett of,69,3,3
ZaZibqkBkQaeN3PF,a certain bill of exchange charged by Mr Bent DaCosta upon Jahacob,66,3,1
HGUACxe3JvWF5gfB,any title or interest in or to the sd Ten acres of Land,55,1,3
Fv1ocC4AJ3g55alZ,bargained sold into John chapman and Gabriell Hughes both of the,64,2,0
6GcIhrbmnsT1bvcJ,Oath upon the holy Evangelists of almighty God that he did see ma,65,2,0
u9PpuDTEGJ2VUf6g,consideracon us especially moveing Have given granted alliened enfeoffed,72,3,3
7QaVlv0iRRxZZOQT,"for ever Lawfully, peaceably and quietly have, hold,",52,1,1
Rjcz7IiK8PL5UqvX,of the Sume of five pounds Sterl: money to him in,49,0,2
2K5sgBY468TW4yCq,parties ye 3^rd of May 1654 Thomas Gibbes,41,0,2
whKg2IDhBi2IKCtC,"his or theire meanes, Actt, Consent, Title, Interest, privi",59,2,3
FRIAx9BfMq4iv7wP,personally appeared in the Secretary office of this Island of Barbados,70,3,2
IUzcfFXz4SPEQ3HC,accepted & received by the best and missing text,48,0,4
OTYAxvEZLi2Xicpa,Charles the second by the grace of God of England Et King defender,66,3,2
LYB29huEpJvuVW63,acknowledge my selfe fully contented and paid and thereof and of,64,2,2
PdY5Y9pFyhpFOMeH,thereof with their and either of their appurtenances unto the said W^m Pead his heires,86,4,4
OSD7Ybmxq6DBy70Z,Two baggs spanish money in his trunke at the time,49,0,4
mM0ygbeDwNRbQ2cW,therefore unto Left: Coll: George Standfast ye quantity ~,57,1,2
DY1VIAVi8Malugvm,The two above described figures doe represented ( ) and bounces of two land all,79,4,2
uVFW8jJ27QOZCdmj,at Barbados severall peels and quantitye of goods amounting to a considerable,77,4,0
UqvpH9ZvPQBxpv9l,second of England Scotland France & Ireland Kinge defender,58,1,3
Pxm5ccCmaKwbQ7xP,wtsoever unto them the said Thomas Griffith and Anthony Sandiford and,69,3,4
KJd5sqATAxGLuiV4,To all Christian people to whom these pnts shall come,53,1,2
84S5jIc1xLJjBict,sons & also all such personal Estate which the said,51,1,1
3qzKr9H1X0sTU4gk,hereby granted erect build Sett up and bring upon the hereby,60,2,0
Mi2WTVI6qaXts0wY,together withall edificies buildings thereupon now beinge withall emolements,76,4,4
pRIf9rapdPFuu82M,and aldormen of y^e City of London have caused the Seale of y^e office of Majorasty of y^e same City,100,4,1
dB64zH7GewwVDhSu,this either publique Employm:^t he had in this Island then the others of,72,3,1
aO980ubOx3cZVuRC,of the said shipp the Johns adventure and her tacke furniture and apparrell,75,4,1
vVL7mV8hKxi2u9yK,other things and all and every such debts and debts sume and sumes of money,75,4,0
n4bMPSssn88eRkfY,heires Executo:^rs or Administrato^rs In Wittnes wherof,55,1,0
lKaiHjiSEWcdMZn3,and assignes forever without anie lett suite in law trouble interrupcon,71,3,2
9uFuM4Im0ZPm97MM,of the said thousand pounds of cotton both to be servant unto the said,70,3,2
A7VpyqAOavK4xuhS,Mason and Robert Chapham and on the Lands Late in the possesion of Symon,72,3,4
NOr4ncE2T6kZg5RG,Witnesseth that the said John ffrith as well for & in Consideracon,66,3,0
kXXVzJAwWnA5MruX,pounds of machantable tobaccoe for ye better pformance of the above said,72,3,0
L6cEawVQRWBMxTea,Stulo Anglis and in the twenteeth of yeare of,45,0,4
ScMutGShr2TKEO1n,and Sustained or shall be suffered or sustained by the said Appearer owners,75,4,0
NOvwLWkOlFRCy24q,Indian bridge at or upon the 30th day of July wch shall be in,61,2,3
